POS	VALUE	CHROM
11.55	0.427010058	Chr1
11.6	0.42715864	Chr1
11.65	0.425417203	Chr1
11.7	0.425124497	Chr1
11.75	0.425039488	Chr1
11.8	0.424492322	Chr1
11.85	0.425180601	Chr1
11.9	0.426461329	Chr1
11.95	0.427917893	Chr1
12	0.426011236	Chr1
12.05	0.425065108	Chr1
12.1	0.424971683	Chr1
12.15	0.424599743	Chr1
12.2	0.424675404	Chr1
12.25	0.418629453	Chr1
12.3	0.41751285	Chr1
12.35	0.412760535	Chr1
12.4	0.408090723	Chr1
12.45	0.407918274	Chr1
12.5	0.407311656	Chr1
12.55	0.405231437	Chr1
12.6	0.403612493	Chr1
12.65	0.405139581	Chr1
12.7	0.407206303	Chr1
12.75	0.406581743	Chr1
12.8	0.407209522	Chr1
12.85	0.408040265	Chr1
12.9	0.408040265	Chr1
12.95	0.406759606	Chr1
13	0.403564527	Chr1
13.05	0.404976671	Chr1
13.1	0.405085531	Chr1
13.15	0.405632052	Chr1
13.2	0.40468546	Chr1
13.25	0.407205418	Chr1
13.3	0.407132784	Chr1
13.35	0.408208667	Chr1
13.4	0.408446612	Chr1
13.45	0.408200668	Chr1
13.5	0.408200668	Chr1
13.55	0.407100083	Chr1
13.6	0.40658655	Chr1
13.65	0.403143	Chr1
13.7	0.399326292	Chr1
13.75	0.3982049	Chr1
13.8	0.398676816	Chr1
13.85	0.39836461	Chr1
13.9	0.396276193	Chr1
13.95	0.394705988	Chr1
14	0.393519159	Chr1
14.05	0.392397929	Chr1
14.1	0.392574735	Chr1
14.15	0.391838578	Chr1
14.2	0.388127643	Chr1
14.25	0.38876493	Chr1
14.3	0.388416237	Chr1
14.35	0.386905313	Chr1
14.4	0.385808953	Chr1
14.45	0.385906629	Chr1
14.5	0.385906629	Chr1
14.55	0.387449301	Chr1
14.6	0.38642852	Chr1
14.65	0.387329984	Chr1
14.7	0.387187901	Chr1
14.75	0.388703268	Chr1
14.8	0.386209041	Chr1
14.85	0.383084902	Chr1
14.9	0.384936593	Chr1
14.95	0.385637879	Chr1
15	0.388769567	Chr1
15.05	0.387933728	Chr1
15.1	0.385693205	Chr1
15.15	0.385693205	Chr1
15.2	0.390006685	Chr1
15.25	0.390058509	Chr1
15.3	0.389450208	Chr1
15.35	0.38697349	Chr1
15.4	0.388564479	Chr1
15.45	0.38452631	Chr1
15.5	0.385565956	Chr1
15.55	0.388996552	Chr1
15.6	0.39290244	Chr1
15.65	0.388313343	Chr1
15.7	0.388871211	Chr1
15.75	0.389705167	Chr1
15.8	0.389728486	Chr1
15.85	0.390340611	Chr1
15.9	0.391302529	Chr1
15.95	0.391302529	Chr1
16	0.390173182	Chr1
16.05	0.390046686	Chr1
16.1	0.388651	Chr1
16.15	0.388651	Chr1
16.2	0.392867222	Chr1
16.25	0.392867615	Chr1
16.3	0.390505767	Chr1
16.35	0.390505767	Chr1
16.4	0.390993651	Chr1
16.45	0.389882545	Chr1
16.5	0.391706	Chr1
16.55	0.394558289	Chr1
16.6	0.39434213	Chr1
16.65	0.398187206	Chr1
16.7	0.402490676	Chr1
16.75	0.402734737	Chr1
16.8	0.402734737	Chr1
16.85	0.402490676	Chr1
16.9	0.402244268	Chr1
16.95	0.402244268	Chr1
17	0.402244268	Chr1
17.05	0.402976821	Chr1
17.1	0.402501132	Chr1
17.15	0.403038732	Chr1
17.2	0.404397458	Chr1
17.25	0.400986082	Chr1
17.3	0.406914041	Chr1
17.35	0.406036843	Chr1
17.4	0.405470754	Chr1
17.45	0.404923828	Chr1
17.5	0.403512375	Chr1
17.55	0.398547667	Chr1
17.6	0.398874013	Chr1
17.65	0.39875496	Chr1
17.7	0.398095614	Chr1
17.75	0.398879929	Chr1
17.8	0.402057068	Chr1
17.85	0.402057068	Chr1
17.9	0.403824197	Chr1
17.95	0.404625778	Chr1
18	0.403842703	Chr1
18.05	0.402748442	Chr1
18.1	0.402748442	Chr1
18.15	0.402460608	Chr1
18.2	0.401761894	Chr1
18.25	0.406800222	Chr1
18.3	0.403198033	Chr1
18.35	0.403587797	Chr1
18.4	0.404290596	Chr1
18.45	0.40614514	Chr1
18.5	0.398663456	Chr1
18.55	0.403268611	Chr1
18.6	0.403102257	Chr1
18.65	0.403996784	Chr1
18.7	0.401330028	Chr1
18.75	0.399463257	Chr1
18.8	0.392270094	Chr1
18.85	0.395534636	Chr1
18.9	0.392779094	Chr1
18.95	0.393388143	Chr1
19	0.397312526	Chr1
19.05	0.399160171	Chr1
19.1	0.399160171	Chr1
19.15	0.399160171	Chr1
19.2	0.397729231	Chr1
19.25	0.395037895	Chr1
19.3	0.398872964	Chr1
19.35	0.406191517	Chr1
19.4	0.406191517	Chr1
19.45	0.42377666	Chr1
19.5	0.431313419	Chr1
19.55	0.430413087	Chr1
19.6	0.42370877	Chr1
19.65	0.428670027	Chr1
19.7	0.431646817	Chr1
19.75	0.431644676	Chr1
19.8	0.431117104	Chr1
19.85	0.43091802	Chr1
19.9	0.429703753	Chr1
19.95	0.429821922	Chr1
20	0.4297653	Chr1
20.05	0.43014587	Chr1
20.1	0.430156495	Chr1
20.15	0.429581746	Chr1
20.2	0.429876096	Chr1
20.25	0.430148105	Chr1
20.3	0.430135974	Chr1
20.35	0.429705901	Chr1
20.4	0.429717932	Chr1
20.45	0.428911071	Chr1
20.5	0.429172851	Chr1
20.55	0.42928134	Chr1
20.6	0.430247035	Chr1
20.65	0.428211132	Chr1
20.7	0.424938492	Chr1
20.75	0.424512403	Chr1
20.8	0.42515633	Chr1
20.85	0.424876689	Chr1
20.9	0.425325567	Chr1
20.95	0.425319204	Chr1
21	0.425470492	Chr1
21.05	0.415478212	Chr1
21.1	0.415386826	Chr1
21.15	0.42144178	Chr1
21.2	0.423301838	Chr1
21.25	0.421833781	Chr1
21.3	0.421833781	Chr1
21.35	0.422146831	Chr1
21.4	0.421734307	Chr1
21.45	0.420488194	Chr1
21.5	0.420459463	Chr1
21.55	0.420237828	Chr1
21.6	0.420164667	Chr1
21.65	0.422256113	Chr1
21.7	0.416473683	Chr1
21.75	0.415621893	Chr1
21.8	0.414983729	Chr1
21.85	0.415141152	Chr1
21.9	0.415306008	Chr1
21.95	0.415741346	Chr1
22	0.415657641	Chr1
22.05	0.415822729	Chr1
22.1	0.415753594	Chr1
22.15	0.407602035	Chr1
22.2	0.387397329	Chr1
22.25	0.389993043	Chr1
22.3	0.38789527	Chr1
22.35	0.387485066	Chr1
22.4	0.38832309	Chr1
22.45	0.390826843	Chr1
22.5	0.391196348	Chr1
22.55	0.391857829	Chr1
22.6	0.391196348	Chr1
22.65	0.39315863	Chr1
22.7	0.408725946	Chr1
22.75	0.408725946	Chr1
22.8	0.409761972	Chr1
22.85	0.410511649	Chr1
22.9	0.411498083	Chr1
22.95	0.407450692	Chr1
23	0.407450692	Chr1
23.05	0.414298359	Chr1
23.1	0.414298359	Chr1
23.15	0.412583268	Chr1
23.2	0.408776455	Chr1
23.25	0.405982452	Chr1
23.3	0.415027923	Chr1
23.35	0.41934444	Chr1
23.4	0.419272826	Chr1
23.45	0.411891424	Chr1
23.5	0.411963839	Chr1
23.55	0.408242156	Chr1
23.6	0.408341882	Chr1
23.65	0.404589	Chr1
23.7	0.404589	Chr1
23.75	0.404589	Chr1
23.8	0.3980075	Chr1
23.85	0.396940135	Chr1
23.9	0.396791816	Chr1
23.95	0.394701226	Chr1
24	0.394701226	Chr1
24.05	0.387593643	Chr1
24.1	0.390382658	Chr1
24.15	0.391067829	Chr1
24.2	0.391067829	Chr1
24.25	0.393878692	Chr1
24.3	0.39713937	Chr1
24.35	0.397298234	Chr1
24.4	0.397991592	Chr1
24.45	0.398780667	Chr1
24.5	0.398780667	Chr1
24.55	0.400580947	Chr1
24.6	0.399383811	Chr1
24.65	0.399036605	Chr1
24.7	0.399362974	Chr1
24.75	0.401308152	Chr1
24.8	0.407183289	Chr1
24.85	0.425264031	Chr1
24.9	0.424719148	Chr1
24.95	0.424729847	Chr1
25	0.424803959	Chr1
25.05	0.42454908	Chr1
25.1	0.425274836	Chr1
25.15	0.425387539	Chr1
25.2	0.425264351	Chr1
25.25	0.424504701	Chr1
25.3	0.424695411	Chr1
25.35	0.424394676	Chr1
25.4	0.424608257	Chr1
25.45	0.424436422	Chr1
25.5	0.424437955	Chr1
25.55	0.422858084	Chr1
25.6	0.422051133	Chr1
25.65	0.422590698	Chr1
25.7	0.422461711	Chr1
25.75	0.422651149	Chr1
25.8	0.424264628	Chr1
25.85	0.415358738	Chr1
25.9	0.410062378	Chr1
25.95	0.410865078	Chr1
26	0.409149337	Chr1
26.05	0.409376894	Chr1
26.1	0.409811755	Chr1
26.15	0.408282307	Chr1
26.2	0.403975591	Chr1
26.25	0.404971482	Chr1
26.3	0.405403221	Chr1
26.35	0.405933622	Chr1
26.4	0.401858847	Chr1
26.45	0.402095313	Chr1
26.5	0.402289463	Chr1
26.55	0.401278041	Chr1
26.6	0.403157387	Chr1
26.65	0.398812054	Chr1
26.7	0.407042123	Chr1
26.75	0.405860929	Chr1
26.8	0.406308171	Chr1
26.85	0.402959532	Chr1
26.9	0.403872703	Chr1
26.95	0.401838515	Chr1
27	0.404036724	Chr1
27.05	0.403978137	Chr1
27.1	0.399987824	Chr1
27.15	0.400715253	Chr1
27.2	0.4050288	Chr1
27.25	0.406132588	Chr1
27.3	0.404282079	Chr1
27.35	0.397165913	Chr1
27.4	0.401613682	Chr1
27.45	0.401613682	Chr1
27.5	0.400782074	Chr1
27.55	0.407301581	Chr1
27.6	0.406494197	Chr1
27.65	0.406494197	Chr1
27.7	0.3958625	Chr1
27.75	0.395955531	Chr1
27.8	0.387876853	Chr1
27.85	0.389781657	Chr1
27.9	0.389781657	Chr1
27.95	0.390650306	Chr1
28	0.380932031	Chr1
28.05	0.39806823	Chr1
28.1	0.401416603	Chr1
28.15	0.397525554	Chr1
28.2	0.397525554	Chr1
28.25	0.398516448	Chr1
28.3	0.398516448	Chr1
28.35	0.40599877	Chr1
28.4	0.403591032	Chr1
28.45	0.403543922	Chr1
28.5	0.404477698	Chr1
28.55	0.404266662	Chr1
28.6	0.401104352	Chr1
28.65	0.401634493	Chr1
28.7	0.402469652	Chr1
28.75	0.402469652	Chr1
28.8	0.402469652	Chr1
28.85	0.401703838	Chr1
28.9	0.401703838	Chr1
28.95	0.401415045	Chr1
29	0.403010032	Chr1
29.05	0.390735909	Chr1
29.1	0.390735909	Chr1
0	0.421544888	Chr2
0.05	0.42137996	Chr2
0.1	0.42137996	Chr2
0.15	0.42137996	Chr2
0.2	0.42137996	Chr2
0.25	0.42137996	Chr2
0.3	0.421089235	Chr2
0.35	0.421089235	Chr2
0.4	0.421089235	Chr2
0.45	0.421089235	Chr2
0.5	0.421089235	Chr2
0.55	0.421390228	Chr2
0.6	0.421390228	Chr2
0.65	0.421128704	Chr2
0.7	0.421021452	Chr2
0.75	0.420994646	Chr2
0.8	0.421638483	Chr2
0.85	0.422178777	Chr2
0.9	0.423478174	Chr2
0.95	0.422775608	Chr2
1	0.421918284	Chr2
1.05	0.422032029	Chr2
1.1	0.421963337	Chr2
1.15	0.422004226	Chr2
1.2	0.421875407	Chr2
1.25	0.421875407	Chr2
1.3	0.421811995	Chr2
1.35	0.422019657	Chr2
1.4	0.422019657	Chr2
1.45	0.421822839	Chr2
1.5	0.421671766	Chr2
1.55	0.421310795	Chr2
1.6	0.421309629	Chr2
1.65	0.421461902	Chr2
1.7	0.421662875	Chr2
1.75	0.421428421	Chr2
1.8	0.420288744	Chr2
1.85	0.418333867	Chr2
1.9	0.4190095	Chr2
1.95	0.419550944	Chr2
2	0.420428438	Chr2
2.05	0.420446227	Chr2
2.1	0.419717426	Chr2
2.15	0.4183257	Chr2
2.2	0.418487353	Chr2
2.25	0.418487353	Chr2
2.3	0.420506871	Chr2
2.35	0.407526579	Chr2
2.4	0.407150436	Chr2
2.45	0.407396051	Chr2
2.5	0.406415317	Chr2
2.55	0.407669179	Chr2
2.6	0.409693462	Chr2
2.65	0.40888025	Chr2
2.7	0.407459353	Chr2
2.75	0.405605323	Chr2
2.8	0.405605323	Chr2
2.85	0.402543621	Chr2
2.9	0.401882571	Chr2
2.95	0.39828964	Chr2
3	0.395185545	Chr2
3.05	0.3955318	Chr2
3.1	0.395788263	Chr2
3.15	0.407932818	Chr2
3.2	0.407932818	Chr2
3.25	0.407932818	Chr2
3.3	0.407932818	Chr2
3.35	0.430383063	Chr2
3.4	0.427125235	Chr2
3.45	0.429459471	Chr2
3.5	0.442489333	Chr2
3.55	0.438042588	Chr2
3.6	0.434366118	Chr2
3.65	0.432039222	Chr2
3.7	0.417776696	Chr2
3.75	0.409535308	Chr2
3.8	0.409535308	Chr2
3.85	0.409535308	Chr2
3.9	0.409535308	Chr2
3.95	0.409535308	Chr2
4	0.40877063	Chr2
4.05	0.40591672	Chr2
4.1	0.404677478	Chr2
4.15	0.392022087	Chr2
4.2	0.392022087	Chr2
4.25	0.39713092	Chr2
4.3	0.400460286	Chr2
4.35	0.399848241	Chr2
4.4	0.399983	Chr2
4.45	0.398467276	Chr2
4.5	0.397132625	Chr2
4.55	0.396779848	Chr2
4.6	0.397220588	Chr2
4.65	0.4013525	Chr2
4.7	0.408079933	Chr2
4.75	0.413744207	Chr2
4.8	0.412970206	Chr2
4.85	0.4177423	Chr2
4.9	0.418345558	Chr2
4.95	0.417019523	Chr2
5	0.417621043	Chr2
5.05	0.413613564	Chr2
5.1	0.423664229	Chr2
5.15	0.424268628	Chr2
5.2	0.424352885	Chr2
5.25	0.4241134	Chr2
5.3	0.424353566	Chr2
5.35	0.424617876	Chr2
5.4	0.425489113	Chr2
5.45	0.425557477	Chr2
5.5	0.425587386	Chr2
5.55	0.425887921	Chr2
5.6	0.423887587	Chr2
5.65	0.423626863	Chr2
5.7	0.42492382	Chr2
5.75	0.42480855	Chr2
5.8	0.426406555	Chr2
5.85	0.426097747	Chr2
5.9	0.426764691	Chr2
5.95	0.42702721	Chr2
6	0.427178608	Chr2
6.05	0.428405631	Chr2
6.1	0.426900736	Chr2
6.15	0.42717741	Chr2
6.2	0.426802423	Chr2
6.25	0.426908749	Chr2
6.3	0.42692642	Chr2
6.35	0.427142829	Chr2
6.4	0.426356162	Chr2
6.45	0.425801292	Chr2
6.5	0.425773587	Chr2
6.55	0.42606697	Chr2
6.6	0.427098664	Chr2
6.65	0.427246329	Chr2
6.7	0.426899962	Chr2
6.75	0.427116697	Chr2
6.8	0.426251494	Chr2
6.85	0.426304423	Chr2
6.9	0.425770404	Chr2
6.95	0.425610206	Chr2
7	0.425452202	Chr2
7.05	0.424235574	Chr2
7.1	0.425525092	Chr2
7.15	0.425143002	Chr2
7.2	0.425439349	Chr2
7.25	0.425199936	Chr2
7.3	0.424935686	Chr2
7.35	0.424017597	Chr2
7.4	0.424139836	Chr2
7.45	0.425219928	Chr2
7.5	0.424936741	Chr2
7.55	0.420385428	Chr2
7.6	0.41792684	Chr2
7.65	0.4151098	Chr2
7.7	0.406404351	Chr2
7.75	0.404728578	Chr2
7.8	0.404807198	Chr2
7.85	0.405446893	Chr2
7.9	0.404817754	Chr2
7.95	0.403733038	Chr2
8	0.404581235	Chr2
8.05	0.405895884	Chr2
8.1	0.405521825	Chr2
8.15	0.407217478	Chr2
8.2	0.407882709	Chr2
8.25	0.407668465	Chr2
8.3	0.407431992	Chr2
8.35	0.40759245	Chr2
8.4	0.410600479	Chr2
8.45	0.411006083	Chr2
8.5	0.411136829	Chr2
8.55	0.407877333	Chr2
8.6	0.40514833	Chr2
8.65	0.404225472	Chr2
8.7	0.4067193	Chr2
8.75	0.409086057	Chr2
8.8	0.411086271	Chr2
8.85	0.412975811	Chr2
8.9	0.409734935	Chr2
8.95	0.410278837	Chr2
9	0.408176395	Chr2
9.05	0.407273333	Chr2
9.1	0.407134633	Chr2
9.15	0.406180939	Chr2
9.2	0.406627237	Chr2
9.25	0.406134322	Chr2
9.3	0.40612957	Chr2
9.35	0.404990316	Chr2
9.4	0.408474376	Chr2
9.45	0.408882891	Chr2
9.5	0.408002763	Chr2
9.55	0.410114986	Chr2
9.6	0.409775936	Chr2
9.65	0.408956312	Chr2
9.7	0.420769736	Chr2
9.75	0.420828913	Chr2
9.8	0.422020711	Chr2
9.85	0.42023142	Chr2
9.9	0.422045701	Chr2
9.95	0.420538273	Chr2
10	0.421168433	Chr2
10.05	0.42119609	Chr2
10.1	0.42138898	Chr2
10.15	0.420689818	Chr2
10.2	0.420380523	Chr2
10.25	0.420608516	Chr2
10.3	0.419722323	Chr2
10.35	0.420739216	Chr2
10.4	0.418897449	Chr2
10.45	0.418116913	Chr2
10.5	0.418440616	Chr2
10.55	0.418974819	Chr2
10.6	0.421084068	Chr2
10.65	0.422947558	Chr2
10.7	0.423947417	Chr2
10.75	0.423854497	Chr2
10.8	0.42307016	Chr2
10.85	0.423514783	Chr2
10.9	0.423550867	Chr2
10.95	0.424409005	Chr2
11	0.424309222	Chr2
11.05	0.424385406	Chr2
11.1	0.424601014	Chr2
11.15	0.42473258	Chr2
11.2	0.424814084	Chr2
11.25	0.424747965	Chr2
11.3	0.424877111	Chr2
11.35	0.424912713	Chr2
11.4	0.425181087	Chr2
11.45	0.427067827	Chr2
11.5	0.427296547	Chr2
11.55	0.426242779	Chr2
11.6	0.426441859	Chr2
11.65	0.426869265	Chr2
11.7	0.423264716	Chr2
11.75	0.423220899	Chr2
11.8	0.422765428	Chr2
11.85	0.422908992	Chr2
11.9	0.423137153	Chr2
11.95	0.42297799	Chr2
12	0.424503084	Chr2
12.05	0.425597269	Chr2
12.1	0.424615865	Chr2
12.15	0.424069224	Chr2
12.2	0.424509876	Chr2
12.25	0.423995457	Chr2
12.3	0.423746372	Chr2
12.35	0.42395706	Chr2
12.4	0.424156686	Chr2
12.45	0.423630468	Chr2
12.5	0.423429084	Chr2
12.55	0.423619357	Chr2
12.6	0.423200318	Chr2
12.65	0.423174545	Chr2
12.7	0.421139874	Chr2
12.75	0.421205286	Chr2
12.8	0.421556799	Chr2
12.85	0.421940095	Chr2
12.9	0.423235654	Chr2
12.95	0.422719786	Chr2
13	0.422095688	Chr2
13.05	0.421341202	Chr2
13.1	0.42135479	Chr2
13.15	0.421308281	Chr2
13.2	0.420091359	Chr2
13.25	0.419941193	Chr2
13.3	0.420891307	Chr2
13.35	0.42014284	Chr2
13.4	0.417943496	Chr2
13.45	0.415198052	Chr2
13.5	0.415290844	Chr2
13.55	0.415601298	Chr2
13.6	0.416066354	Chr2
13.65	0.417618979	Chr2
13.7	0.424487533	Chr2
13.75	0.424916273	Chr2
13.8	0.425891563	Chr2
13.85	0.425084477	Chr2
13.9	0.420224121	Chr2
13.95	0.422197656	Chr2
14	0.422339649	Chr2
14.05	0.422928715	Chr2
14.1	0.423802604	Chr2
14.15	0.423793916	Chr2
14.2	0.424120226	Chr2
14.25	0.424590765	Chr2
14.3	0.424553377	Chr2
14.35	0.425179654	Chr2
14.4	0.42580054	Chr2
14.45	0.42503306	Chr2
14.5	0.42503306	Chr2
14.55	0.424662428	Chr2
14.6	0.425435027	Chr2
14.65	0.424116569	Chr2
14.7	0.421747596	Chr2
14.75	0.419524767	Chr2
14.8	0.41478967	Chr2
14.85	0.414645209	Chr2
14.9	0.416055549	Chr2
14.95	0.415381812	Chr2
15	0.415876655	Chr2
15.05	0.414027829	Chr2
15.1	0.397191643	Chr2
15.15	0.39760631	Chr2
15.2	0.397370549	Chr2
15.25	0.396291338	Chr2
15.3	0.396198632	Chr2
15.35	0.394585554	Chr2
15.4	0.396873254	Chr2
15.45	0.401769552	Chr2
15.5	0.401769552	Chr2
15.55	0.3935884	Chr2
15.6	0.395318676	Chr2
15.65	0.393730568	Chr2
15.7	0.393895553	Chr2
15.75	0.398332422	Chr2
15.8	0.40299841	Chr2
15.85	0.404562179	Chr2
15.9	0.405492382	Chr2
15.95	0.406590316	Chr2
16	0.405394145	Chr2
16.05	0.405814962	Chr2
16.1	0.408533471	Chr2
16.15	0.407848632	Chr2
16.2	0.406911713	Chr2
16.25	0.407179111	Chr2
16.3	0.409179074	Chr2
16.35	0.409704449	Chr2
16.4	0.417124447	Chr2
16.45	0.422333694	Chr2
16.5	0.422091021	Chr2
16.55	0.421927763	Chr2
16.6	0.422571613	Chr2
16.65	0.422791914	Chr2
16.7	0.422696017	Chr2
16.75	0.423843886	Chr2
16.8	0.424478629	Chr2
16.85	0.42338809	Chr2
16.9	0.423459251	Chr2
16.95	0.422083176	Chr2
17	0.419639655	Chr2
17.05	0.418278415	Chr2
17.1	0.418341599	Chr2
17.15	0.417871125	Chr2
17.2	0.418282804	Chr2
17.25	0.41834035	Chr2
17.3	0.418272391	Chr2
17.35	0.418146638	Chr2
17.4	0.416965525	Chr2
17.45	0.413876197	Chr2
17.5	0.413811538	Chr2
17.55	0.41391803	Chr2
17.6	0.413415204	Chr2
17.65	0.413352697	Chr2
17.7	0.413467993	Chr2
