POS	VALUE	CHROM
5.2	0.446969697	Chr1
5.25	0.466571429	Chr1
5.3	0.467837838	Chr1
5.35	0.484776119	Chr1
5.4	0.492428571	Chr1
5.45	0.492465753	Chr1
5.5	0.490833333	Chr1
5.55	0.486923077	Chr1
5.6	0.492435897	Chr1
5.65	0.494683544	Chr1
5.7	0.493875	Chr1
5.75	0.499350649	Chr1
5.8	0.50038961	Chr1
5.85	0.498227848	Chr1
5.9	0.464857143	Chr1
5.95	0.46	Chr1
6	0.427189542	Chr1
6.05	0.430458515	Chr1
6.1	0.429254967	Chr1
6.15	0.427879699	Chr1
6.2	0.431356383	Chr1
6.25	0.430426099	Chr1
6.3	0.430267023	Chr1
6.35	0.426930556	Chr1
6.4	0.426312849	Chr1
6.45	0.426039326	Chr1
6.5	0.425728291	Chr1
6.55	0.426239554	Chr1
6.6	0.424792244	Chr1
6.65	0.42445215	Chr1
6.7	0.424444444	Chr1
6.75	0.424242003	Chr1
6.8	0.424416667	Chr1
6.85	0.424700974	Chr1
6.9	0.426998557	Chr1
6.95	0.426923077	Chr1
7	0.43495935	Chr1
7.05	0.434721408	Chr1
7.1	0.439606742	Chr1
7.15	0.452566372	Chr1
7.2	0.431923077	Chr1
7.25	0.428461538	Chr1
7.3	0.428461538	Chr1
7.35	0.434	Chr1
7.4	0.423928571	Chr1
7.45	0.434705882	Chr1
7.5	0.455576923	Chr1
7.55	0.45547619	Chr1
7.6	0.476666667	Chr1
7.65	0.476666667	Chr1
7.7	0.469	Chr1
7.75	0.471707317	Chr1
7.8	0.467021277	Chr1
7.85	0.472542373	Chr1
7.9	0.477301587	Chr1
7.95	0.472461538	Chr1
8	0.46875	Chr1
8.05	0.475189873	Chr1
8.1	0.47654321	Chr1
8.15	0.474047619	Chr1
8.2	0.474235294	Chr1
8.25	0.474827586	Chr1
8.3	0.475681818	Chr1
8.35	0.47516129	Chr1
8.4	0.478191489	Chr1
8.45	0.480888889	Chr1
8.5	0.464425287	Chr1
8.55	0.463965517	Chr1
8.6	0.464277457	Chr1
8.65	0.464514286	Chr1
8.7	0.468196721	Chr1
8.75	0.466368421	Chr1
8.8	0.457137681	Chr1
8.85	0.435769231	Chr1
8.9	0.426666667	Chr1
8.95	0.422428571	Chr1
9	0.42016	Chr1
9.05	0.420544835	Chr1
9.1	0.423539823	Chr1
9.15	0.422894462	Chr1
9.2	0.42246138	Chr1
9.25	0.422309278	Chr1
9.3	0.422257732	Chr1
9.35	0.422252066	Chr1
9.4	0.420932798	Chr1
9.45	0.420801603	Chr1
9.5	0.417906459	Chr1
9.55	0.418077778	Chr1
9.6	0.418086763	Chr1
9.65	0.418172757	Chr1
9.7	0.41761427	Chr1
9.75	0.417323628	Chr1
9.8	0.414289277	Chr1
9.85	0.416421725	Chr1
9.9	0.419779951	Chr1
9.95	0.435625	Chr1
10	0.432377622	Chr1
10.05	0.443924419	Chr1
10.1	0.437120743	Chr1
10.15	0.442673993	Chr1
10.2	0.443136531	Chr1
10.25	0.442222222	Chr1
10.3	0.442619926	Chr1
10.35	0.443161512	Chr1
10.4	0.446666667	Chr1
10.45	0.445978261	Chr1
10.5	0.444322344	Chr1
10.55	0.444705882	Chr1
10.6	0.446254545	Chr1
10.65	0.458594104	Chr1
10.7	0.461352459	Chr1
10.75	0.466190476	Chr1
10.8	0.465791506	Chr1
10.85	0.467163375	Chr1
10.9	0.465481833	Chr1
10.95	0.46620743	Chr1
11	0.478007055	Chr1
11.05	0.47359127	Chr1
11.1	0.475096899	Chr1
11.15	0.475514563	Chr1
11.2	0.476666667	Chr1
11.25	0.472	Chr1
11.3	0.460990338	Chr1
11.35	0.464113402	Chr1
11.4	0.46359799	Chr1
11.45	0.462623762	Chr1
11.5	0.462920354	Chr1
11.55	0.462706693	Chr1
11.6	0.4630185	Chr1
11.65	0.460209059	Chr1
11.7	0.459522644	Chr1
11.75	0.45709637	Chr1
11.8	0.45852459	Chr1
11.85	0.457437252	Chr1
11.9	0.457941176	Chr1
11.95	0.456076336	Chr1
12	0.44812749	Chr1
12.05	0.448968254	Chr1
12.1	0.447210243	Chr1
12.15	0.447002653	Chr1
12.2	0.445963061	Chr1
12.25	0.446599132	Chr1
12.3	0.454523327	Chr1
12.35	0.442779456	Chr1
12.4	0.446849315	Chr1
12.45	0.448647687	Chr1
12.5	0.446630037	Chr1
12.55	0.45	Chr1
12.6	0.446801471	Chr1
12.65	0.44115016	Chr1
12.7	0.437537092	Chr1
12.75	0.437817109	Chr1
12.8	0.436231454	Chr1
12.85	0.435221239	Chr1
12.9	0.435221239	Chr1
12.95	0.429475066	Chr1
13	0.439761905	Chr1
13.05	0.437080537	Chr1
13.1	0.439108911	Chr1
13.15	0.439003436	Chr1
13.2	0.443170732	Chr1
13.25	0.438319672	Chr1
13.3	0.43872	Chr1
13.35	0.435155039	Chr1
13.4	0.434588235	Chr1
13.45	0.434885496	Chr1
13.5	0.434885496	Chr1
13.55	0.434226415	Chr1
13.6	0.436330935	Chr1
13.65	0.4416	Chr1
13.7	0.444248927	Chr1
13.75	0.446401674	Chr1
13.8	0.44368	Chr1
13.85	0.436377953	Chr1
13.9	0.438618182	Chr1
13.95	0.450946502	Chr1
14	0.448369099	Chr1
14.05	0.447288889	Chr1
14.1	0.439506726	Chr1
14.15	0.438761468	Chr1
14.2	0.436806723	Chr1
14.25	0.437869565	Chr1
14.3	0.436205357	Chr1
14.35	0.437603687	Chr1
14.4	0.437069767	Chr1
14.45	0.438952381	Chr1
14.5	0.438952381	Chr1
14.55	0.437751196	Chr1
14.6	0.4333	Chr1
14.65	0.430378378	Chr1
14.7	0.427325581	Chr1
14.75	0.421219512	Chr1
14.8	0.422896552	Chr1
14.85	0.435112782	Chr1
14.9	0.430088496	Chr1
14.95	0.421010101	Chr1
15	0.424333333	Chr1
15.05	0.428395062	Chr1
15.1	0.446282051	Chr1
15.15	0.446282051	Chr1
15.2	0.437592593	Chr1
15.25	0.438545455	Chr1
15.3	0.443773585	Chr1
15.35	0.453469388	Chr1
15.4	0.450833333	Chr1
15.45	0.446428571	Chr1
15.5	0.447555556	Chr1
15.55	0.427241379	Chr1
15.6	0.4396	Chr1
15.65	0.446571429	Chr1
15.7	0.455789474	Chr1
15.75	0.455555556	Chr1
15.8	0.448857143	Chr1
15.85	0.454444444	Chr1
15.9	0.452352941	Chr1
15.95	0.452352941	Chr1
16	0.448484848	Chr1
16.05	0.444571429	Chr1
16.1	0.442058824	Chr1
16.15	0.442058824	Chr1
16.2	0.451481481	Chr1
16.25	0.45	Chr1
16.3	0.456976744	Chr1
16.35	0.456976744	Chr1
16.4	0.463023256	Chr1
16.45	0.460454545	Chr1
16.5	0.461395349	Chr1
16.55	0.479111111	Chr1
16.6	0.479565217	Chr1
16.65	0.483529412	Chr1
16.7	0.444054054	Chr1
16.75	0.444736842	Chr1
16.8	0.444736842	Chr1
16.85	0.439189189	Chr1
16.9	0.436585366	Chr1
16.95	0.436585366	Chr1
17	0.436585366	Chr1
17.05	0.439487179	Chr1
17.1	0.436842105	Chr1
17.15	0.423414634	Chr1
17.2	0.434791667	Chr1
17.25	0.464918033	Chr1
17.3	0.461632653	Chr1
17.35	0.459019608	Chr1
17.4	0.473333333	Chr1
17.45	0.471896552	Chr1
17.5	0.471428571	Chr1
17.55	0.4648	Chr1
17.6	0.4672	Chr1
17.65	0.4672	Chr1
17.7	0.481571429	Chr1
17.75	0.487	Chr1
17.8	0.485479452	Chr1
17.85	0.485479452	Chr1
17.9	0.487887324	Chr1
17.95	0.48625	Chr1
18	0.487702703	Chr1
18.05	0.49	Chr1
18.1	0.49	Chr1
18.15	0.499594595	Chr1
18.2	0.505454545	Chr1
18.25	0.489259259	Chr1
18.3	0.448166667	Chr1
18.35	0.448813559	Chr1
18.4	0.428653846	Chr1
18.45	0.431	Chr1
18.5	0.433157895	Chr1
18.55	0.403055556	Chr1
18.6	0.395142857	Chr1
18.65	0.387567568	Chr1
18.7	0.388611111	Chr1
18.75	0.375428571	Chr1
18.8	0.3684375	Chr1
18.85	0.37	Chr1
18.9	0.364375	Chr1
18.95	0.384571429	Chr1
19	0.370526316	Chr1
19.05	0.355428571	Chr1
19.1	0.355428571	Chr1
19.15	0.355428571	Chr1
19.2	0.347692308	Chr1
19.25	0.342368421	Chr1
19.3	0.3825	Chr1
19.35	0.386551724	Chr1
19.4	0.386551724	Chr1
19.45	0.431276596	Chr1
19.5	0.433953488	Chr1
19.55	0.438913043	Chr1
19.6	0.482183908	Chr1
19.65	0.512620321	Chr1
19.7	0.47039039	Chr1
19.75	0.469241983	Chr1
19.8	0.468069164	Chr1
19.85	0.468208092	Chr1
19.9	0.470972222	Chr1
19.95	0.470305556	Chr1
20	0.471055556	Chr1
20.05	0.437491639	Chr1
20.1	0.437666667	Chr1
20.15	0.435996705	Chr1
20.2	0.437031509	Chr1
20.25	0.436408567	Chr1
20.3	0.43650165	Chr1
20.35	0.436507414	Chr1
20.4	0.435401929	Chr1
20.45	0.433976898	Chr1
20.5	0.433933884	Chr1
20.55	0.434273927	Chr1
20.6	0.427042254	Chr1
20.65	0.405189076	Chr1
20.7	0.400670391	Chr1
20.75	0.402077922	Chr1
20.8	0.403324675	Chr1
20.85	0.404540816	Chr1
20.9	0.402046632	Chr1
20.95	0.401204188	Chr1
21	0.402473684	Chr1
21.05	0.425342466	Chr1
21.1	0.436086957	Chr1
21.15	0.416422414	Chr1
21.2	0.413333333	Chr1
21.25	0.416012862	Chr1
21.3	0.416012862	Chr1
21.35	0.415779221	Chr1
21.4	0.417064846	Chr1
21.45	0.416254181	Chr1
21.5	0.415933333	Chr1
21.55	0.414222973	Chr1
21.6	0.414659864	Chr1
21.65	0.413439716	Chr1
21.7	0.419689655	Chr1
21.75	0.419130435	Chr1
21.8	0.41940239	Chr1
21.85	0.417909836	Chr1
21.9	0.414788136	Chr1
21.95	0.415333333	Chr1
22	0.413628692	Chr1
22.05	0.415932203	Chr1
22.1	0.406712329	Chr1
22.15	0.430985915	Chr1
22.2	0.466849315	Chr1
22.25	0.467826087	Chr1
22.3	0.467297297	Chr1
22.35	0.463815789	Chr1
22.4	0.460641026	Chr1
22.45	0.463428571	Chr1
22.5	0.460289855	Chr1
22.55	0.454571429	Chr1
22.6	0.454637681	Chr1
22.65	0.449315068	Chr1
22.7	0.441351351	Chr1
22.75	0.441351351	Chr1
22.8	0.438055556	Chr1
22.85	0.436486486	Chr1
22.9	0.438055556	Chr1
22.95	0.461282051	Chr1
23	0.461282051	Chr1
23.05	0.448205128	Chr1
23.1	0.448205128	Chr1
23.15	0.438780488	Chr1
23.2	0.424242424	Chr1
23.25	0.411935484	Chr1
23.3	0.402692308	Chr1
23.35	0.4008	Chr1
23.4	0.406086957	Chr1
23.45	0.398181818	Chr1
23.5	0.400967742	Chr1
23.55	0.409375	Chr1
23.6	0.418823529	Chr1
23.65	0.423548387	Chr1
23.7	0.423548387	Chr1
23.75	0.423548387	Chr1
23.8	0.432368421	Chr1
23.85	0.433783784	Chr1
23.9	0.432631579	Chr1
23.95	0.400967742	Chr1
24	0.400967742	Chr1
24.05	0.414642857	Chr1
24.1	0.423421053	Chr1
24.15	0.428571429	Chr1
24.2	0.428571429	Chr1
24.25	0.438974359	Chr1
24.3	0.431304348	Chr1
24.35	0.444042553	Chr1
24.4	0.451632653	Chr1
24.45	0.47	Chr1
24.5	0.47	Chr1
24.55	0.472368421	Chr1
24.6	0.468918919	Chr1
24.65	0.468947368	Chr1
24.7	0.464358974	Chr1
24.75	0.448043478	Chr1
24.8	0.493157895	Chr1
24.85	0.535694915	Chr1
24.9	0.530696379	Chr1
24.95	0.530611111	Chr1
25	0.528075881	Chr1
25.05	0.525549598	Chr1
25.1	0.527013699	Chr1
25.15	0.524797844	Chr1
25.2	0.52337766	Chr1
25.25	0.523121693	Chr1
25.3	0.52696	Chr1
25.35	0.525755968	Chr1
25.4	0.52530504	Chr1
25.45	0.524459103	Chr1
25.5	0.523717277	Chr1
25.55	0.517873418	Chr1
25.6	0.516059113	Chr1
25.65	0.516146341	Chr1
25.7	0.516771845	Chr1
25.75	0.518753056	Chr1
25.8	0.515614973	Chr1
25.85	0.47	Chr1
25.9	0.445	Chr1
25.95	0.444174757	Chr1
26	0.445473684	Chr1
26.05	0.456702128	Chr1
26.1	0.452553191	Chr1
26.15	0.456818182	Chr1
26.2	0.458295455	Chr1
26.25	0.455294118	Chr1
26.3	0.441162791	Chr1
26.35	0.440121951	Chr1
26.4	0.447294118	Chr1
26.45	0.449277108	Chr1
26.5	0.44597561	Chr1
26.55	0.470135135	Chr1
26.6	0.472419355	Chr1
26.65	0.471428571	Chr1
26.7	0.462054795	Chr1
26.75	0.46	Chr1
26.8	0.456219512	Chr1
26.85	0.448051948	Chr1
26.9	0.448783784	Chr1
26.95	0.449558824	Chr1
27	0.434605263	Chr1
27.05	0.428082192	Chr1
27.1	0.431216216	Chr1
27.15	0.431466667	Chr1
27.2	0.430571429	Chr1
27.25	0.428676471	Chr1
27.3	0.433650794	Chr1
27.35	0.444347826	Chr1
27.4	0.436666667	Chr1
27.45	0.436666667	Chr1
27.5	0.435588235	Chr1
27.55	0.428225806	Chr1
27.6	0.425606061	Chr1
27.65	0.425606061	Chr1
27.7	0.409	Chr1
27.75	0.412653061	Chr1
27.8	0.398529412	Chr1
27.85	0.408	Chr1
27.9	0.408	Chr1
27.95	0.405833333	Chr1
28	0.4284375	Chr1
28.05	0.445409836	Chr1
28.1	0.449827586	Chr1
28.15	0.448	Chr1
28.2	0.448	Chr1
28.25	0.445373134	Chr1
28.3	0.445373134	Chr1
28.35	0.43442623	Chr1
28.4	0.429032258	Chr1
28.45	0.42640625	Chr1
28.5	0.428730159	Chr1
28.55	0.426461538	Chr1
28.6	0.422253521	Chr1
28.65	0.413835616	Chr1
28.7	0.41942029	Chr1
28.75	0.41942029	Chr1
28.8	0.41942029	Chr1
28.85	0.414852941	Chr1
28.9	0.414852941	Chr1
28.95	0.416119403	Chr1
29	0.417903226	Chr1
29.05	0.377272727	Chr1
29.1	0.377272727	Chr1
0	0.451725888	Chr2
0.05	0.451717172	Chr2
0.1	0.451717172	Chr2
0.15	0.451717172	Chr2
0.2	0.451717172	Chr2
0.25	0.451717172	Chr2
0.3	0.45025	Chr2
0.35	0.45025	Chr2
0.4	0.45025	Chr2
0.45	0.45025	Chr2
0.5	0.45025	Chr2
0.55	0.45	Chr2
0.6	0.45	Chr2
0.65	0.449540816	Chr2
0.7	0.44964467	Chr2
0.75	0.460669856	Chr2
0.8	0.474931034	Chr2
0.85	0.48372434	Chr2
0.9	0.487862319	Chr2
0.95	0.516126126	Chr2
1	0.528106509	Chr2
1.05	0.528235294	Chr2
1.1	0.53342246	Chr2
1.15	0.51625	Chr2
1.2	0.512383178	Chr2
1.25	0.512383178	Chr2
1.3	0.512883721	Chr2
1.35	0.511990741	Chr2
1.4	0.511990741	Chr2
1.45	0.511705069	Chr2
1.5	0.511055046	Chr2
1.55	0.5115	Chr2
1.6	0.510723982	Chr2
1.65	0.512544643	Chr2
1.7	0.514553571	Chr2
1.75	0.507383178	Chr2
1.8	0.504736842	Chr2
1.85	0.485301205	Chr2
1.9	0.458823529	Chr2
1.95	0.45943662	Chr2
2	0.469315068	Chr2
2.05	0.461466667	Chr2
2.1	0.429180328	Chr2
2.15	0.46375	Chr2
2.2	0.478823529	Chr2
2.25	0.478823529	Chr2
2.3	0.485483871	Chr2
2.35	0.453947368	Chr2
2.4	0.454102564	Chr2
2.45	0.453846154	Chr2
2.5	0.455853659	Chr2
2.55	0.450512821	Chr2
2.6	0.447692308	Chr2
2.65	0.429444444	Chr2
2.7	0.42	Chr2
2.75	0.421612903	Chr2
2.8	0.421612903	Chr2
2.85	0.414827586	Chr2
2.9	0.418214286	Chr2
2.95	0.4116	Chr2
3	0.375454545	Chr2
3.05	0.397	Chr2
3.1	0.408947368	Chr2
3.15	0.45	Chr2
3.2	0.45	Chr2
3.25	0.45	Chr2
3.3	0.45	Chr2
3.35	0.495625	Chr2
3.4	0.485294118	Chr2
3.45	0.483529412	Chr2
3.5	0.479333333	Chr2
3.55	0.468823529	Chr2
3.6	0.474117647	Chr2
3.65	0.463888889	Chr2
3.7	0.462173913	Chr2
3.75	0.459230769	Chr2
3.8	0.459230769	Chr2
3.85	0.459230769	Chr2
3.9	0.459230769	Chr2
3.95	0.459230769	Chr2
4	0.45037037	Chr2
4.05	0.4452	Chr2
4.1	0.425217391	Chr2
4.15	0.376956522	Chr2
4.2	0.376956522	Chr2
4.25	0.3776	Chr2
4.3	0.368214286	Chr2
4.35	0.380344828	Chr2
4.4	0.377931034	Chr2
4.45	0.374482759	Chr2
4.5	0.3640625	Chr2
4.55	0.372121212	Chr2
4.6	0.373529412	Chr2
4.65	0.372058824	Chr2
4.7	0.358333333	Chr2
4.75	0.349655172	Chr2
4.8	0.353529412	Chr2
4.85	0.34	Chr2
4.9	0.359534884	Chr2
4.95	0.365454545	Chr2
5	0.372608696	Chr2
5.05	0.368712871	Chr2
5.1	0.47309322	Chr2
5.15	0.495426997	Chr2
5.2	0.495027322	Chr2
5.25	0.495890411	Chr2
5.3	0.495956873	Chr2
5.35	0.469116998	Chr2
5.4	0.445703565	Chr2
5.45	0.445891182	Chr2
5.5	0.446779661	Chr2
5.55	0.44709434	Chr2
5.6	0.445149385	Chr2
5.65	0.445711775	Chr2
5.7	0.452528926	Chr2
5.75	0.467851003	Chr2
5.8	0.479379475	Chr2
5.85	0.481055753	Chr2
5.9	0.486243496	Chr2
5.95	0.48602261	Chr2
6	0.483169014	Chr2
6.05	0.463026428	Chr2
6.1	0.438839966	Chr2
6.15	0.427557034	Chr2
6.2	0.427495362	Chr2
6.25	0.430590372	Chr2
6.3	0.433066667	Chr2
6.35	0.454088629	Chr2
6.4	0.462482578	Chr2
6.45	0.462739844	Chr2
6.5	0.462772021	Chr2
6.55	0.442482117	Chr2
6.6	0.441007977	Chr2
6.65	0.439272986	Chr2
6.7	0.433714489	Chr2
6.75	0.424383562	Chr2
6.8	0.411076003	Chr2
6.85	0.410842648	Chr2
6.9	0.398114833	Chr2
6.95	0.397149758	Chr2
7	0.398254438	Chr2
7.05	0.411726343	Chr2
7.1	0.426604361	Chr2
7.15	0.425451761	Chr2
7.2	0.426130573	Chr2
7.25	0.421718494	Chr2
7.3	0.41637931	Chr2
7.35	0.369578454	Chr2
7.4	0.366519608	Chr2
7.45	0.364004975	Chr2
7.5	0.366477833	Chr2
7.55	0.388959538	Chr2
7.6	0.400628571	Chr2
7.65	0.410466667	Chr2
7.7	0.440087719	Chr2
7.75	0.445625	Chr2
7.8	0.450152672	Chr2
7.85	0.448396947	Chr2
7.9	0.444615385	Chr2
7.95	0.446742424	Chr2
8	0.451136364	Chr2
8.05	0.444565217	Chr2
8.1	0.445474453	Chr2
8.15	0.449776119	Chr2
8.2	0.448955224	Chr2
8.25	0.445193798	Chr2
8.3	0.445	Chr2
8.35	0.443587786	Chr2
8.4	0.455294118	Chr2
8.45	0.453471074	Chr2
8.5	0.449487179	Chr2
8.55	0.474824561	Chr2
8.6	0.489255319	Chr2
8.65	0.481603774	Chr2
8.7	0.4753	Chr2
8.75	0.471954023	Chr2
8.8	0.468878505	Chr2
8.85	0.460810811	Chr2
8.9	0.451290323	Chr2
8.95	0.456422764	Chr2
9	0.44983871	Chr2
9.05	0.46	Chr2
9.1	0.456666667	Chr2
9.15	0.456842105	Chr2
9.2	0.451315789	Chr2
9.25	0.452608696	Chr2
9.3	0.455789474	Chr2
9.35	0.454586466	Chr2
9.4	0.44141844	Chr2
9.45	0.444963504	Chr2
9.5	0.440791367	Chr2
9.55	0.434857143	Chr2
9.6	0.436666667	Chr2
9.65	0.442826087	Chr2
9.7	0.459746377	Chr2
9.75	0.459384058	Chr2
9.8	0.453790614	Chr2
9.85	0.454911661	Chr2
9.9	0.459104478	Chr2
9.95	0.460069204	Chr2
10	0.458797251	Chr2
10.05	0.45737931	Chr2
10.1	0.4572	Chr2
10.15	0.456840391	Chr2
10.2	0.459642857	Chr2
10.25	0.458300654	Chr2
10.3	0.452697947	Chr2
10.35	0.451125	Chr2
10.4	0.456826923	Chr2
10.45	0.457142857	Chr2
10.5	0.458885449	Chr2
10.55	0.45746875	Chr2
10.6	0.432789116	Chr2
10.65	0.433254717	Chr2
10.7	0.424046154	Chr2
10.75	0.430446686	Chr2
10.8	0.431139053	Chr2
10.85	0.430857143	Chr2
10.9	0.431505216	Chr2
10.95	0.429012346	Chr2
11	0.43048062	Chr2
11.05	0.430371517	Chr2
11.1	0.431105919	Chr2
11.15	0.430566038	Chr2
11.2	0.429936909	Chr2
11.25	0.429936809	Chr2
11.3	0.430180328	Chr2
11.35	0.429885057	Chr2
11.4	0.429440789	Chr2
11.45	0.431331269	Chr2
11.5	0.429469914	Chr2
11.55	0.417084785	Chr2
11.6	0.419697766	Chr2
11.65	0.412634409	Chr2
11.7	0.405392157	Chr2
11.75	0.392328767	Chr2
11.8	0.39912234	Chr2
11.85	0.399813333	Chr2
11.9	0.399232804	Chr2
11.95	0.398802083	Chr2
12	0.389552529	Chr2
12.05	0.396328904	Chr2
12.1	0.419124487	Chr2
12.15	0.436620172	Chr2
12.2	0.445518554	Chr2
12.25	0.453819444	Chr2
12.3	0.453695652	Chr2
12.35	0.453432709	Chr2
12.4	0.45043205	Chr2
12.45	0.439002933	Chr2
12.5	0.439885584	Chr2
12.55	0.451056769	Chr2
12.6	0.45733567	Chr2
12.65	0.460118745	Chr2
12.7	0.459671862	Chr2
12.75	0.459301561	Chr2
12.8	0.45764363	Chr2
12.85	0.458020668	Chr2
12.9	0.463366059	Chr2
12.95	0.465597789	Chr2
13	0.475346008	Chr2
13.05	0.478258381	Chr2
13.1	0.472391904	Chr2
13.15	0.466662896	Chr2
13.2	0.458903394	Chr2
13.25	0.446059701	Chr2
13.3	0.447370821	Chr2
13.35	0.448012422	Chr2
13.4	0.452869875	Chr2
13.45	0.487966903	Chr2
13.5	0.489665072	Chr2
13.55	0.485831435	Chr2
13.6	0.472906725	Chr2
13.65	0.478174098	Chr2
13.7	0.500233463	Chr2
13.75	0.510272572	Chr2
13.8	0.514078947	Chr2
13.85	0.51954955	Chr2
13.9	0.525128866	Chr2
13.95	0.52226776	Chr2
14	0.522849315	Chr2
14.05	0.527361478	Chr2
14.1	0.533896104	Chr2
14.15	0.533831169	Chr2
14.2	0.534608696	Chr2
14.25	0.536304348	Chr2
14.3	0.536688312	Chr2
14.35	0.538810573	Chr2
14.4	0.541008969	Chr2
14.45	0.5404	Chr2
14.5	0.5404	Chr2
14.55	0.542039911	Chr2
14.6	0.558970588	Chr2
14.65	0.557805556	Chr2
14.7	0.5456	Chr2
14.75	0.53470297	Chr2
14.8	0.525659341	Chr2
14.85	0.521978022	Chr2
14.9	0.527828571	Chr2
14.95	0.528	Chr2
15	0.526725146	Chr2
15.05	0.513670886	Chr2
15.1	0.469404762	Chr2
15.15	0.469404762	Chr2
15.2	0.467560976	Chr2
15.25	0.463116883	Chr2
15.3	0.458421053	Chr2
15.35	0.455810811	Chr2
15.4	0.466507937	Chr2
15.45	0.466724138	Chr2
15.5	0.466724138	Chr2
15.55	0.469428571	Chr2
15.6	0.455945946	Chr2
15.65	0.444324324	Chr2
15.7	0.441315789	Chr2
15.75	0.37234375	Chr2
15.8	0.355421687	Chr2
15.85	0.349615385	Chr2
15.9	0.345789474	Chr2
15.95	0.343684211	Chr2
16	0.342368421	Chr2
16.05	0.347468354	Chr2
16.1	0.324142857	Chr2
16.15	0.320294118	Chr2
16.2	0.3355	Chr2
16.25	0.333703704	Chr2
16.3	0.345789474	Chr2
16.35	0.352346939	Chr2
16.4	0.371933333	Chr2
16.45	0.449778598	Chr2
16.5	0.457224199	Chr2
16.55	0.458374558	Chr2
16.6	0.470273973	Chr2
16.65	0.472191781	Chr2
16.7	0.473322034	Chr2
16.75	0.488932384	Chr2
16.8	0.496726619	Chr2
16.85	0.476075581	Chr2
16.9	0.474957265	Chr2
16.95	0.467219388	Chr2
17	0.452792608	Chr2
17.05	0.442472924	Chr2
17.1	0.43566879	Chr2
17.15	0.434320611	Chr2
17.2	0.432975831	Chr2
17.25	0.433187311	Chr2
17.3	0.433570325	Chr2
17.35	0.432642968	Chr2
17.4	0.434782609	Chr2
17.45	0.407379455	Chr2
17.5	0.402094017	Chr2
17.55	0.401106383	Chr2
17.6	0.393173913	Chr2
17.65	0.39167756	Chr2
17.7	0.390875274	Chr2
17.75	0.389955157	Chr2
17.8	0.389556075	Chr2
17.85	0.389043716	Chr2
17.9	0.388913649	Chr2
17.95	0.389195046	Chr2
18	0.393347639	Chr2
18.05	0.404197531	Chr2
18.1	0.417954545	Chr2
